[format: "filename|center_x|center_y|radius|possibility"]
test_imgs/img_fr_nov15_000.095.png| 651| 461| 44| 0.875
test_imgs/img_fr_nov15_000.096.png| 641| 301| 48| 0.75
test_imgs/img_fr_nov15_000.097.png| 638| 126| 61| 0.875
test_imgs/img_fr_nov15_000.098.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.099.png| 223| 212| 58| 0.875
test_imgs/img_fr_nov15_000.100.png| 109| 209| 65| 1.0
test_imgs/img_fr_nov15_000.101.png| 127.0| 115.0| 64.0| 0.75
test_imgs/img_fr_nov15_000.102.png| 276| 314| 57| 0.75
test_imgs/img_fr_nov15_000.103.png| 449.0| 361.0| 40.0| 1.0
test_imgs/img_fr_nov15_000.104.png| 399| 279| 55| 0.875
test_imgs/img_fr_nov15_000.105.png| 511| 302| 50| 0.875
test_imgs/img_fr_nov15_000.109.png| 551| 258| 40| 0.75
test_imgs/img_fr_nov15_000.110.png| 450| 274| 45| 0.75
test_imgs/img_fr_nov15_000.111.png| 389| 278| 47| 0.875
test_imgs/img_fr_nov15_000.112.png| 313| 286| 47| 1.0
test_imgs/img_fr_nov15_000.113.png| 192| 278| 42| 0.875
test_imgs/img_fr_nov15_000.114.png| 127.0| 271.0| 42.0| 0.75
test_imgs/img_fr_nov15_000.115.png| 101| 395| 40| 0.875
test_imgs/img_fr_nov15_000.116.png| 119| 452| 35| 0.875
test_imgs/img_fr_nov15_000.117.png| 290| 454| 33| 0.875
test_imgs/img_fr_nov15_000.118.png| 444| 452| 33| 1.0
test_imgs/img_fr_nov15_000.121.png| 579| 349| 35| 0.875
test_imgs/img_fr_nov15_000.122.png| 579| 198| 53| 0.75
test_imgs/img_fr_nov15_000.123.png| 586| 102| 62| 0.875
test_imgs/img_fr_nov15_000.124.png| 417| 135| 53| 0.875
test_imgs/img_fr_nov15_000.125.png| 421| 159| 49| 1.0
test_imgs/img_fr_nov15_000.126.png| 361| 160| 49| 0.75
test_imgs/img_fr_nov15_000.127.png| 157| 153| 50| 0.875
test_imgs/img_fr_nov15_000.128.png| 428| 78| 56| 1.0
test_imgs/img_fr_nov15_000.129.png| 423.0| 240.0| 51.0| 0.875
test_imgs/img_fr_nov15_000.130.png| 411| 285| 46| 0.75
test_imgs/img_fr_nov15_000.131.png| 304| 216| 48| 0.875
test_imgs/img_fr_nov15_000.132.png| 418| 230| 47| 0.875
test_imgs/img_fr_nov15_000.133.png| 539| 197| 39| 0.625
test_imgs/img_fr_nov15_000.134.png| 384| 232| 45| 1.0
test_imgs/img_fr_nov15_000.135.png| 256| 145| 53| 0.5
test_imgs/img_fr_nov15_000.136.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.137.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.138.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.139.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.140.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.141.png| 203| 412| 32| 0.625
test_imgs/img_fr_nov15_000.142.png| 191| 514| 16| 0.75
test_imgs/img_fr_nov15_000.143.png| 348| 429| 24| 0.625
test_imgs/img_fr_nov15_000.144.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.145.png| 498| 404| 47| 0.375
test_imgs/img_fr_nov15_000.147.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.148.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.149.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.150.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.151.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.152.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.245.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.246.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.247.png| 298| 308| 34| 0.875
test_imgs/img_fr_nov15_000.248.png| 213| 318| 37| 0.75
test_imgs/img_fr_nov15_000.249.png| 168| 316| 44| 0.625
test_imgs/img_fr_nov15_000.250.png| 192| 231| 37| 0.75
test_imgs/img_fr_nov15_000.251.png| 142| 141| 41| 0.875
test_imgs/img_fr_nov15_000.252.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.253.png| 278| 125| 45| 0.75
test_imgs/img_fr_nov15_000.254.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.255.png| 510| 183| 47| 0.875
test_imgs/img_fr_nov15_000.256.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.257.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.258.png| 663.0| 295.0| 52.0| 0.625
test_imgs/img_fr_nov15_000.259.png| 447| 114| 51| 0.75
test_imgs/img_fr_nov15_000.260.png| 0| 0| 0| 0
test_imgs/img_fr_nov15_000.261.png| 359| 263| 42| 0.75
test_imgs/leipzig_robocup16_000.052.png| 543| 270| 28| 1.0
test_imgs/leipzig_robocup16_000.053.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.054.png| 541| 264| 28| 1.0
test_imgs/leipzig_robocup16_000.055.png| 533| 270| 31| 0.75
test_imgs/leipzig_robocup16_000.056.png| 524| 265| 31| 0.75
test_imgs/leipzig_robocup16_000.057.png| 500| 262| 31| 0.75
test_imgs/leipzig_robocup16_000.058.png| 472| 267| 32| 0.75
test_imgs/leipzig_robocup16_000.059.png| 444| 265| 28| 0.875
test_imgs/leipzig_robocup16_000.060.png| 133| 21| 14| 0.75
test_imgs/leipzig_robocup16_000.061.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.062.png| 350.0| 252.0| 21.0| 0.875
test_imgs/leipzig_robocup16_000.063.png| 324.0| 255.0| 22.0| 0.875
test_imgs/leipzig_robocup16_000.064.png| 295| 260| 23| 1.0
test_imgs/leipzig_robocup16_000.065.png| 25.0| 156.0| 15.0| 1.0
test_imgs/leipzig_robocup16_000.066.png| 373.0| 44.0| 15.0| 1.0
test_imgs/leipzig_robocup16_000.067.png| 210.0| 264.0| 26.0| 1.0
test_imgs/leipzig_robocup16_000.068.png| 353.0| 40.0| 15.0| 0.875
test_imgs/leipzig_robocup16_000.069.png| 146.0| 270.0| 21.0| 0.875
test_imgs/leipzig_robocup16_000.070.png| 91.0| 271.0| 22.0| 0.875
test_imgs/leipzig_robocup16_000.071.png| 139.0| 91.0| 12.0| 0.875
test_imgs/leipzig_robocup16_000.072.png| 33.0| 277.0| 23.0| 0.75
test_imgs/leipzig_robocup16_000.073.png| 543| 274| 32| 0.75
test_imgs/leipzig_robocup16_000.074.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.075.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.076.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.077.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.078.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.079.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.080.png| 379| 245| 27| 0.875
test_imgs/leipzig_robocup16_000.081.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.082.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.083.png| 51.0| 222.0| 12.0| 1.0
test_imgs/leipzig_robocup16_000.084.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.085.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.086.png| 240.0| 351.0| 24.0| 1.0
test_imgs/leipzig_robocup16_000.087.png| 287.0| 170.0| 11.0| 0.75
test_imgs/leipzig_robocup16_000.088.png| 166.0| 399.0| 24.0| 0.875
test_imgs/leipzig_robocup16_000.089.png| 196.0| 110.0| 10.0| 1.0
test_imgs/leipzig_robocup16_000.090.png| 125.0| 435.0| 16.0| 0.875
test_imgs/leipzig_robocup16_000.091.png| 243.0| 195.0| 18.0| 1.0
test_imgs/leipzig_robocup16_000.092.png| 711| 83| 56| 1.0
test_imgs/leipzig_robocup16_000.093.png| 690| 88| 54| 1.0
test_imgs/leipzig_robocup16_000.094.png| 649| 90| 55| 1.0
test_imgs/leipzig_robocup16_000.095.png| 596| 105| 50| 1.0
test_imgs/leipzig_robocup16_000.096.png| 570| 107| 50| 1.0
test_imgs/leipzig_robocup16_000.097.png| 529| 105| 50| 1.0
test_imgs/leipzig_robocup16_000.098.png| 489| 104| 49| 1.0
test_imgs/leipzig_robocup16_000.099.png| 452| 95| 52| 1.0
test_imgs/leipzig_robocup16_000.100.png| 394| 101| 50| 1.0
test_imgs/leipzig_robocup16_000.101.png| 350| 110| 49| 1.0
test_imgs/leipzig_robocup16_000.102.png| 298| 104| 52| 1.0
test_imgs/leipzig_robocup16_000.103.png| 249| 105| 54| 1.0
test_imgs/leipzig_robocup16_000.104.png| 187| 112| 53| 1.0
test_imgs/leipzig_robocup16_000.105.png| 137| 117| 54| 1.0
test_imgs/leipzig_robocup16_000.106.png| 77| 149| 58| 1.0
test_imgs/leipzig_robocup16_000.107.png| 80| 204| 55| 1.0
test_imgs/leipzig_robocup16_000.108.png| 61| 258| 52| 0.75
test_imgs/leipzig_robocup16_000.109.png| 82| 276| 35| 0.875
test_imgs/leipzig_robocup16_000.110.png| 34| 319| 28| 0.75
test_imgs/leipzig_robocup16_000.111.png| 90.0| 337.0| 30.0| 1.0
test_imgs/leipzig_robocup16_000.112.png| 45| 384| 28| 0.75
test_imgs/leipzig_robocup16_000.113.png| 595.0| 124.0| 9.0| 1.0
test_imgs/leipzig_robocup16_000.114.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.115.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.116.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.117.png| 235.0| 462.0| 27.0| 0.875
test_imgs/leipzig_robocup16_000.118.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.119.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.120.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.121.png| 508.0| 140.0| 30.0| 1.0
test_imgs/leipzig_robocup16_000.122.png| 268.0| 155.0| 6.0| 1.0
test_imgs/leipzig_robocup16_000.123.png| 549| 493| 22| 0.5
test_imgs/leipzig_robocup16_000.124.png| 614.0| 323.0| 9.0| 1.0
test_imgs/leipzig_robocup16_000.125.png| 630.0| 404.0| 20.0| 1.0
test_imgs/leipzig_robocup16_000.126.png| 646| 354| 24| 1.0
test_imgs/leipzig_robocup16_000.127.png| 670.0| 299.0| 25.0| 0.875
test_imgs/leipzig_robocup16_000.128.png| 673| 248| 26| 0.75
test_imgs/leipzig_robocup16_000.129.png| 649| 227| 44| 0.75
test_imgs/leipzig_robocup16_000.130.png| 603| 196| 46| 0.75
test_imgs/leipzig_robocup16_000.131.png| 537| 187| 47| 0.75
test_imgs/leipzig_robocup16_000.132.png| 472| 178| 42| 0.75
test_imgs/leipzig_robocup16_000.133.png| 414| 202| 43| 0.875
test_imgs/leipzig_robocup16_000.134.png| 384| 206| 43| 0.875
test_imgs/leipzig_robocup16_000.135.png| 326| 203| 37| 0.875
test_imgs/leipzig_robocup16_000.136.png| 270| 211| 43| 1.0
test_imgs/leipzig_robocup16_000.137.png| 234| 202| 41| 0.875
test_imgs/leipzig_robocup16_000.138.png| 179| 181| 48| 0.75
test_imgs/leipzig_robocup16_000.139.png| 118| 197| 46| 0.875
test_imgs/leipzig_robocup16_000.140.png| 97| 283| 16| 0.5
test_imgs/leipzig_robocup16_000.141.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.142.png| 150.0| 367.0| 24.0| 0.75
test_imgs/leipzig_robocup16_000.143.png| 331.0| 101.0| 7.0| 1.0
test_imgs/leipzig_robocup16_000.144.png| 557.0| 102.0| 6.0| 1.0
test_imgs/leipzig_robocup16_000.145.png| 0| 0| 0| 0
test_imgs/leipzig_robocup16_000.146.png| 432| 470| 20| 0.875
