[format: "filename|center_x|center_y|radius|possibility"]
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_112.png| 444| 259| 24| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_113.png| 716| 115| 18| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_114.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_115.png| 351| 252| 23| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_116.png| 327| 260| 24| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_117.png| 304| 258| 24| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_118.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_119.png| 714.0| 96.0| 13.0| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_12.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_120.png| 205.0| 269.0| 23.0| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_121.png| 185| 272| 28| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_122.png| 148| 262| 15| 0.625
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_123.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_124.png| 775| 185| 6| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_125.png| 37.0| 269.0| 23.0| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_126.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_127.png| 791| 2| 28| 0.5
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_128.png| 456| 101| 31| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_129.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_13.png| 401| 303| 45| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_130.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_131.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_132.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_133.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_134.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_135.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_136.png| 440| 201| 74| 0.375
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_137.png| 26.0| 96.0| 11.0| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_138.png| 723.0| 160.0| 13.0| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_139.png| 316.0| 150.0| 6.0| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_14.png| 354| 233| 44| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_140.png| 35.0| 96.0| 13.0| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_141.png| 422.0| 306.0| 31.0| 0.625
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_142.png| 767| 41| 18| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_143.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_144.png| 660.0| 178.0| 10.0| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_145.png| 710| 82| 55| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_146.png| 694| 86| 49| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_147.png| 648| 85| 53| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_148.png| 604| 98| 43| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_149.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_15.png| 404| 293| 56| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_150.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_151.png| 493| 95| 38| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_152.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_153.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_154.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_155.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_156.png| 249| 99| 47| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_157.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_158.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_159.png| 38| 184| 9| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_16.png| 400| 279| 49| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_160.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_161.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_162.png| 65| 291| 52| 0.625
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_163.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_164.png| 140| 87| 6| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_165.png| 208| 116| 7| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_166.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_167.png| 92| 443| 30| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_168.png| 194.0| 159.0| 8.0| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_169.png| 142| 502| 23| 0.625
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_17.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_170.png| 229| 463| 27| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_171.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_172.png| 328| 478| 20| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_173.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_174.png| 314| 267| 20| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_175.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_176.png| 438| 328| 63| 0.625
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_177.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_178.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_179.png| 631| 340| 27| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_18.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_180.png| 653| 306| 45| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_181.png| 674.0| 250.0| 26.0| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_182.png| 667| 218| 30| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_183.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_184.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_185.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_186.png| 419| 195| 40| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_187.png| 383| 198| 41| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_188.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_189.png| 268| 217| 42| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_19.png| 607| 276| 47| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_190.png| 234| 201| 43| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_191.png| 185| 182| 42| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_192.png| 116| 204| 54| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_193.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_194.png| 179| 312| 29| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_195.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_196.png| 148| 436| 25| 0.625
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_197.png| 214| 468| 25| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_198.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_199.png| 430.0| 466.0| 25.0| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_20.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_21.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_22.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_23.png| 356| 424| 59| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_24.png| 278| 486| 50| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_25.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_26.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_27.png| 248| 331| 60| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_28.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_29.png| 590| 181| 9| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_30.png| 547| 255| 48| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_31.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_32.png| 617| 214| 9| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_33.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_34.png| 446| 442| 15| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_35.png| 559| 405| 42| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_36.png| 660| 456| 51| 0.625
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_37.png| 643| 300| 43| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_38.png| 643| 125| 58| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_39.png| 416| 136| 61| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_40.png| 383| 121| 10| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_41.png| 109| 214| 70| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_42.png| 127| 116| 65| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_43.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_44.png| 455.0| 361.0| 42.0| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_45.png| 389| 265| 40| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_46.png| 508| 295| 47| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_47.png| 552| 260| 40| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_48.png| 449| 275| 44| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_49.png| 389| 282| 51| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_50.png| 309| 281| 42| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_51.png| 198| 288| 51| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_52.png| 135| 266| 49| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_53.png| 116| 380| 28| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_54.png| 107| 460| 36| 0.5
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_55.png| 294| 449| 27| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_56.png| 443| 450| 28| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_57.png| 579| 357| 41| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_58.png| 576| 193| 48| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_59.png| 577| 99| 58| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_60.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_61.png| 417| 165| 58| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_62.png| 360| 164| 59| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_63.png| 159| 162| 60| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_64.png| 427.0| 73.0| 54.0| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_65.png| 423| 240| 51| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_66.png| 406| 293| 53| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_67.png| 301| 214| 44| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_68.png| 411| 240| 55| 1.0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_69.png| 520| 203| 38| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_70.png| 388| 231| 48| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_71.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_72.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_73.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_74.png| 349| 305| 50| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_75.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_76.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_77.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_78.png| 125| 439| 58| 0.625
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_79.png| 339.0| 401.0| 33.0| 0.875
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_80.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_81.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_82.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_83.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_84.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_85.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_86.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_87.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_88.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_89.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_90.png| 292| 319| 26| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_91.png| 221| 316| 40| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_92.png| 137| 325| 57| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_93.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_94.png| 131| 129| 32| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_95.png| 142| 114| 40| 0.75
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_96.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_97.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_98.png| 0| 0| 0| 0
save_imgs/outputs_7_layer_conv5/outputs_7_layer_conv5_99.png| 0| 0| 0| 0
