[format: "filename|center_x|center_y|radius|possibility"]
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_125.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_126.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_127.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_128.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_129.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_13.png| 400| 308| 47| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_130.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_131.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_132.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_133.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_134.png| 89| 198| 19| 0.625
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_135.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_136.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_137.png| 312.0| 312.0| 23.0| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_138.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_139.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_14.png| 360| 231| 43| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_140.png| 406| 312| 26| 0.625
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_141.png| 425.0| 55.0| 8.0| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_142.png| 313.0| 48.0| 14.0| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_143.png| 130| 434| 18| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_144.png| 192.0| 228.0| 5.0| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_145.png| 712| 79| 49| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_146.png| 692| 90| 60| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_147.png| 649| 87| 54| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_148.png| 601.0| 101.0| 52.0| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_149.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_15.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_150.png| 529| 103| 50| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_151.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_152.png| 448| 96| 50| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_153.png| 394| 99| 48| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_154.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_155.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_156.png| 245| 102| 48| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_157.png| 193| 106| 50| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_158.png| 139| 117| 54| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_159.png| 75| 151| 52| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_16.png| 396| 277| 46| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_160.png| 82| 202| 53| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_161.png| 139| 106| 14| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_162.png| 66| 289| 51| 0.625
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_163.png| 64| 328| 56| 0.625
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_164.png| 760.0| 132.0| 8.0| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_165.png| 384.0| 99.0| 7.0| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_166.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_167.png| 101| 444| 27| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_168.png| 94.0| 499.0| 31.0| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_169.png| 144| 506| 27| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_17.png| 403| 297| 58| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_170.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_171.png| 406| 257| 7| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_172.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_173.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_174.png| 443.0| 469.0| 22.0| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_175.png| 339| 328| 63| 0.375
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_176.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_177.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_178.png| 48| 26| 15| 0.625
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_179.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_18.png| 505.0| 290.0| 57.0| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_180.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_181.png| 651| 260| 46| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_182.png| 652| 218| 37| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_183.png| 607.0| 195.0| 45.0| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_184.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_185.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_186.png| 414| 203| 42| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_187.png| 380| 205| 43| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_188.png| 331| 205| 45| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_189.png| 270| 216| 43| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_19.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_190.png| 234| 206| 47| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_191.png| 167| 178| 42| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_192.png| 115| 205| 54| 0.625
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_193.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_194.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_195.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_196.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_197.png| 216| 471| 26| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_198.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_199.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_20.png| 681| 328| 49| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_21.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_22.png| 498.0| 435.0| 62.0| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_23.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_24.png| 293| 476| 36| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_25.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_26.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_27.png| 247| 328| 59| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_28.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_29.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_30.png| 556.0| 269.0| 59.0| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_31.png| 372| 249| 42| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_32.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_33.png| 513| 241| 45| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_34.png| 442| 446| 23| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_35.png| 556| 433| 66| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_36.png| 653| 464| 46| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_37.png| 654| 306| 45| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_38.png| 639| 128| 61| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_39.png| 417| 136| 63| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_40.png| 386| 121| 8| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_41.png| 105| 211| 67| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_42.png| 131| 115| 63| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_43.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_44.png| 459.0| 379.0| 59.0| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_45.png| 398.0| 283.0| 53.0| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_46.png| 511| 309| 54| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_47.png| 554| 280| 57| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_48.png| 451| 276| 47| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_49.png| 390| 282| 53| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_50.png| 314| 301| 53| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_51.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_52.png| 136| 272| 47| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_53.png| 122| 395| 46| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_54.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_55.png| 286| 447| 16| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_56.png| 434| 454| 35| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_57.png| 582.0| 371.0| 51.0| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_58.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_59.png| 582| 98| 61| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_60.png| 422| 128| 51| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_61.png| 427| 152| 45| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_62.png| 362| 164| 57| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_63.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_64.png| 428| 77| 53| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_65.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_66.png| 411| 293| 53| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_67.png| 302| 229| 56| 1.0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_68.png| 421| 231| 46| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_69.png| 535| 215| 49| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_70.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_71.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_72.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_73.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_74.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_75.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_76.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_77.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_78.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_79.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_80.png| 761| 537| 20| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_81.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_82.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_83.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_84.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_85.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_86.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_87.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_88.png| 494| 336| 35| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_89.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_90.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_91.png| 195| 304| 37| 0.875
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_92.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_93.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_94.png| 110| 145| 65| 0.75
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_95.png| 101| 133| 76| 0.5
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_96.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_97.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_98.png| 0| 0| 0| 0
save_imgs/outputs_3_layer_conv5/outputs_3_layer_conv5_99.png| 0| 0| 0| 0
